cpmPriceInEuro;semanticSegmentProviderId;semanticSegmentTypeId;semanticSegmentName;description;parentId;parentIds;isRoot;hasChildren;semanticSegmentId;semanticSegmentProviderName;semanticSegmentTypeName;semanticSegmentNameClean;levels
0.15;20;27;Mobile Apps : Mobile App Categories : Mobile Games Apps : Strategy Games;;22872.0;[22872, 22857];False;False;22889;peer39;mobile app;s :  categories : mobile games apps : strategy games;['s', 'categories', 'mobile games apps', 'strategy games']
0.15;20;27;Mobile Apps : Mobile App Categories : Mobile Games Apps : Trivia Games;;22872.0;[22872, 22857];False;False;22890;peer39;mobile app;s :  categories : mobile games apps : trivia games;['s', 'categories', 'mobile games apps', 'trivia games']
0.15;20;27;Mobile Apps : Mobile App Categories : Mobile Games Apps : Word Games;;22872.0;[22872, 22857];False;False;22891;peer39;mobile app;s :  categories : mobile games apps : word games;['s', 'categories', 'mobile games apps', 'word games']
0.15;20;27;Mobile Apps : Mobile App Categories : Music & Audio Apps;;22857.0;[22857];False;False;22892;peer39;mobile app;s :  categories : music & audio apps;['s', 'categories', 'music & audio apps']
0.15;20;27;Mobile Apps : Mobile App Categories : Navigation & Transportation Apps;;22857.0;[22857];False;False;22893;peer39;mobile app;s :  categories : navigation & transportation apps;['s', 'categories', 'navigation & transportation apps']
0.15;20;27;Mobile Apps : Mobile App Categories : News & Magazine Apps;;22857.0;[22857];False;False;22894;peer39;mobile app;s :  categories : news & magazine apps;['s', 'categories', 'news & magazine apps']
0.15;20;27;Mobile Apps : Mobile App Categories : Personalization Apps;;22857.0;[22857];False;False;22895;peer39;mobile app;s :  categories : personalization apps;['s', 'categories', 'personalization apps']
0.15;20;27;Mobile Apps : Mobile App Categories : Productivity Apps;;22857.0;[22857];False;False;22896;peer39;mobile app;s :  categories : productivity apps;['s', 'categories', 'productivity apps']
0.15;20;27;Mobile Apps : Mobile App Categories : Shopping Apps;;22857.0;[22857];False;False;22897;peer39;mobile app;s :  categories : shopping apps;['s', 'categories', 'shopping apps']
0.15;20;27;Mobile Apps : Mobile App Categories : Social & Communication Apps;;22857.0;[22857];False;False;22898;peer39;mobile app;s :  categories : social & communication apps;['s', 'categories', 'social & communication apps']
0.15;20;27;Mobile Apps : Mobile App Categories : Sports Apps;;22857.0;[22857];False;False;22899;peer39;mobile app;s :  categories : sports apps;['s', 'categories', 'sports apps']
0.15;20;27;Mobile Apps : Mobile App Categories : Travel Apps;;22857.0;[22857];False;False;22900;peer39;mobile app;s :  categories : travel apps;['s', 'categories', 'travel apps']
0.15;20;27;Mobile Apps : Mobile App Categories : Utility Apps;;22857.0;[22857];False;False;22901;peer39;mobile app;s :  categories : utility apps;['s', 'categories', 'utility apps']
0.15;20;27;Mobile Apps : Mobile App Categories : Weather Apps;;22857.0;[22857];False;False;22902;peer39;mobile app;s :  categories : weather apps;['s', 'categories', 'weather apps']
0.0;20;27;Mobile Apps : Mobile App Quality;;;;True;True;22903;peer39;mobile app;s :  quality;['s', 'quality']
0.15;20;27;Mobile Apps : Mobile App Quality : High Quality;;22903.0;[22903];False;False;22904;peer39;mobile app;s :  quality : high quality;['s', 'quality', 'high quality']
0.15;20;27;Mobile Apps : Mobile App Quality : Low Quality;;22903.0;[22903];False;False;22905;peer39;mobile app;s :  quality : low quality;['s', 'quality', 'low quality']
0.15;20;27;Mobile Apps : Negative Apps;;;;True;True;22906;peer39;mobile app;s : negative apps;['s', 'negative apps']
0.15;20;27;Mobile Apps : Negative Apps : Alcohol;;22906.0;[22906];False;False;22907;peer39;mobile app;s : negative apps : alcohol;['s', 'negative apps', 'alcohol']
0.15;20;27;Mobile Apps : Negative Apps : Copyright Infringement;;22906.0;[22906];False;False;22908;peer39;mobile app;s : negative apps : copyright infringement;['s', 'negative apps', 'copyright infringement']
0.15;20;27;Mobile Apps : Negative Apps : Divisive News;;22906.0;[22906];False;False;25172;peer39;mobile app;s : negative apps : divisive news;['s', 'negative apps', 'divisive news']
0.15;20;27;Mobile Apps : Negative Apps : Drugs;;22906.0;[22906];False;False;22909;peer39;mobile app;s : negative apps : drugs;['s', 'negative apps', 'drugs']
0.15;20;27;Mobile Apps : Negative Apps : Gambling;;22906.0;[22906];False;False;22910;peer39;mobile app;s : negative apps : gambling;['s', 'negative apps', 'gambling']
0.15;20;27;Mobile Apps : Negative Apps : Mature;;22906.0;[22906];False;False;22911;peer39;mobile app;s : negative apps : mature;['s', 'negative apps', 'mature']
0.15;20;27;Mobile Apps : Negative Apps : Mobile Torrent;;22906.0;[22906];False;False;22912;peer39;mobile app;s : negative apps : mobile torrent;['s', 'negative apps', 'mobile torrent']
0.15;20;27;Mobile Apps : Negative Apps : Profanity and Hate Speech;;22906.0;[22906];False;False;22913;peer39;mobile app;s : negative apps : profanity and hate speech;['s', 'negative apps', 'profanity and hate speech']
0.15;20;27;Mobile Apps : Negative Apps : Violence;;22906.0;[22906];False;False;22914;peer39;mobile app;s : negative apps : violence;['s', 'negative apps', 'violence']
0.0;20;27;Mobile Apps : Popularity;;;;True;True;22915;peer39;mobile app;s : popularity;['s', 'popularity']
0.15;20;27;Mobile Apps : Popularity : High Popularity;;22915.0;[22915];False;False;22916;peer39;mobile app;s : popularity : high popularity;['s', 'popularity', 'high popularity']
0.15;20;27;Mobile Apps : Popularity : Low Popularity;;22915.0;[22915];False;False;22917;peer39;mobile app;s : popularity : low popularity;['s', 'popularity', 'low popularity']
0.15;20;27;Mobile Apps : Popularity : Medium Popularity;;22915.0;[22915];False;False;22918;peer39;mobile app;s : popularity : medium popularity;['s', 'popularity', 'medium popularity']
0.15;20;27;Mobile Apps : Popularity : Very High Popularity;;22915.0;[22915];False;False;22919;peer39;mobile app;s : popularity : very high popularity;['s', 'popularity', 'very high popularity']
0.0;20;27;Mobile Apps : Price;;;;True;True;22920;peer39;mobile app;s : price;['s', 'price']
0.15;20;27;Mobile Apps : Price : Free Apps;;22920.0;[22920];False;False;22921;peer39;mobile app;s : price : free apps;['s', 'price', 'free apps']
0.15;20;27;Mobile Apps : Price : In-app Purchases;;22920.0;[22920];False;False;22922;peer39;mobile app;s : price : in-app purchases;['s', 'price', 'in-app purchases']
0.15;20;27;Mobile Apps : Price : Paid Apps;;22920.0;[22920];False;False;22923;peer39;mobile app;s : price : paid apps;['s', 'price', 'paid apps']
0.0;20;27;Mobile Apps : Top Ranked Apps;;;;True;False;22924;peer39;mobile app;s : top ranked apps;['s', 'top ranked apps']
0.0;20;27;Mobile Apps : Uncertified Apps;;;;True;False;22925;peer39;mobile app;s : uncertified apps;['s', 'uncertified apps']
0.0;20;27;Mobile Apps : User Rating;;;;True;True;22926;peer39;mobile app;s : user rating;['s', 'user rating']
0.15;20;27;Mobile Apps : User Rating : Rated 0-2;;22926.0;[22926];False;False;22927;peer39;mobile app;s : user rating : rated 0-2;['s', 'user rating', 'rated 0-2']
0.15;20;27;Mobile Apps : User Rating : Rated 3+;;22926.0;[22926];False;False;22928;peer39;mobile app;s : user rating : rated 3+;['s', 'user rating', 'rated 3+']
0.15;20;27;Mobile Apps : User Rating : Rated 4+;;22926.0;[22926];False;False;22929;peer39;mobile app;s : user rating : rated 4+;['s', 'user rating', 'rated 4+']
0.2;20;37;Newsguard : Negative - Conspiracy Theories and Hoaxes Exclusion List;;;;True;False;23047;peer39;newsguard;negative - conspiracy theories and hoaxes exclusion list;['negative', 'conspiracy theories and hoaxes exclusion list']
0.2;20;37;Newsguard : Negative - Dont distinguish News from Opinion;;;;True;False;23048;peer39;newsguard;negative - dont distinguish news from opinion;['negative', 'dont distinguish news from opinion']
0.2;20;37;Newsguard : Negative - Hyperpartisan News - Conservative;;;;True;False;23049;peer39;newsguard;negative - hyperpartisan news - conservative;['negative', 'hyperpartisan news', 'conservative']
0.2;20;37;Newsguard : Negative - Hyperpartisan News - Liberal;;;;True;False;23050;peer39;newsguard;negative - hyperpartisan news - liberal;['negative', 'hyperpartisan news', 'liberal']
0.2;20;37;Newsguard : Negative - Hyperpartisan News Exclusion List;;;;True;False;23051;peer39;newsguard;negative - hyperpartisan news exclusion list;['negative', 'hyperpartisan news exclusion list']
0.2;20;37;Newsguard : Negative - Misinformation - Covid-19;;;;True;False;23052;peer39;newsguard;negative - misinformation - covid-19;['negative', 'misinformation', 'covid', '19']
0.2;20;37;Newsguard : Negative - Misinformation - Election_Voting;;;;True;False;23053;peer39;newsguard;negative - misinformation - election_voting;['negative', 'misinformation', 'election_voting']
0.2;20;37;Newsguard : Negative - Misinformation - Health;;;;True;False;23054;peer39;newsguard;negative - misinformation - health;['negative', 'misinformation', 'health']
0.2;20;37;Newsguard : Negative - Misinformation & Fake News Exclusion List;;;;True;False;23055;peer39;newsguard;negative - misinformation & fake news exclusion list;['negative', 'misinformation & fake news exclusion list']
0.2;20;37;Newsguard : Negative - Misleading or Sensational Headlines;;;;True;False;23056;peer39;newsguard;negative - misleading or sensational headlines;['negative', 'misleading or sensational headlines']
0.2;20;37;Newsguard : Negative - Pages QAnon conspiracy theories;;;;True;False;23057;peer39;newsguard;negative - pages qanon conspiracy theories;['negative', 'pages qanon conspiracy theories']
0.2;20;37;Newsguard : Negative - Sites QAnon conspiracy theories;;;;True;False;23058;peer39;newsguard;negative - sites qanon conspiracy theories;['negative', 'sites qanon conspiracy theories']
0.2;20;37;Newsguard : Negative - Unlabeled Advertising;;;;True;False;23059;peer39;newsguard;negative - unlabeled advertising;['negative', 'unlabeled advertising']
0.2;20;37;Newsguard : Negative - Untrustworthy News Exclusion List;;;;True;False;23060;peer39;newsguard;negative - untrustworthy news exclusion list;['negative', 'untrustworthy news exclusion list']
0.2;20;37;Newsguard : Negative Newsguard Political Bundle - exclude;;;;True;False;23061;peer39;newsguard;negative  political bundle - exclude;['negative  political bundle', 'exclude']
0.2;20;37;Newsguard : Trusted Health or Medical News Inclusion List;;;;True;False;23062;peer39;newsguard;trusted health or medical news inclusion list;['trusted health or medical news inclusion list']
0.2;20;37;Newsguard : Trusted Local News Inclusion List;;;;True;False;23063;peer39;newsguard;trusted local news inclusion list;['trusted local news inclusion list']
0.2;20;37;Newsguard : Trusted News - Black Asian Hispanic LGBTQ Inclusion List;;;;True;False;23064;peer39;newsguard;trusted news - black asian hispanic lgbtq inclusion list;['trusted news', 'black asian hispanic lgbtq inclusion list']
0.2;20;37;Newsguard : Trusted News Inclusion List;;;;True;False;23065;peer39;newsguard;trusted news inclusion list;['trusted news inclusion list']
0.2;20;37;Newsguard : Trusted Non-Partisan News Inclusion List;;;;True;False;23066;peer39;newsguard;trusted non-partisan news inclusion list;['trusted non', 'partisan news inclusion list']
1.5;20;18;OTT-CTV : App Store;;;;True;True;21599;peer39;ott-ctv;app store;['app store']
0.0;20;18;OTT-CTV : App Store : Amazon;;21599.0;[21599];False;False;21600;peer39;ott-ctv;app store : amazon;['app store', 'amazon']
1.5;20;18;OTT-CTV : App Store : Apple;;21599.0;[21599];False;False;21601;peer39;ott-ctv;app store : apple;['app store', 'apple']
1.5;20;18;OTT-CTV : App Store : GooglePlay;;21599.0;[21599];False;False;21602;peer39;ott-ctv;app store : googleplay;['app store', 'googleplay']
1.5;20;18;OTT-CTV : App Store : LG;;21599.0;[21599];False;False;21603;peer39;ott-ctv;app store : lg;['app store', 'lg']
1.5;20;18;OTT-CTV : App Store : Microsoft;;21599.0;[21599];False;False;21604;peer39;ott-ctv;app store : microsoft;['app store', 'microsoft']
1.5;20;18;OTT-CTV : App Store : Roku;;21599.0;[21599];False;False;21605;peer39;ott-ctv;app store : roku;['app store', 'roku']
1.5;20;18;OTT-CTV : App Store : Samsung;;21599.0;[21599];False;False;21606;peer39;ott-ctv;app store : samsung;['app store', 'samsung']
1.5;20;18;OTT-CTV : App Store : Sony Playstation;;21599.0;[21599];False;False;21607;peer39;ott-ctv;app store : sony playstation;['app store', 'sony playstation']
1.5;20;18;OTT-CTV : App Store : Vizio;;21599.0;[21599];False;False;21608;peer39;ott-ctv;app store : vizio;['app store', 'vizio']
1.5;20;18;OTT-CTV : App Store : ZEASN;;21599.0;[21599];False;False;24877;peer39;ott-ctv;app store : zeasn;['app store', 'zeasn']
0.0;20;18;OTT-CTV : Broadcast Type;;;;True;True;21610;peer39;ott-ctv;broadcast type;['broadcast type']
1.5;20;18;OTT-CTV : Broadcast Type : Linear TV;;21610.0;[21610];False;False;21611;peer39;ott-ctv;broadcast type : linear tv;['broadcast type', 'linear tv']
1.5;20;18;OTT-CTV : Broadcast Type : Mixed;;21610.0;[21610];False;False;21612;peer39;ott-ctv;broadcast type : mixed;['broadcast type', 'mixed']
1.5;20;18;OTT-CTV : Broadcast Type : VOD;;21610.0;[21610];False;False;21613;peer39;ott-ctv;broadcast type : vod;['broadcast type', 'vod']
0.0;20;18;OTT-CTV : Cable_TV-Channel;;;;True;True;21614;peer39;ott-ctv;cable_tv-channel;['cable', 'tv-channel']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 10 play;;21614.0;[21614];False;False;21620;peer39;ott-ctv;cable_tv-channel : 10 play;['cable_tv-channel', '10 play']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 1091 Pictures;;21614.0;[21614];False;False;21625;peer39;ott-ctv;cable_tv-channel : 1091 pictures;['cable_tv-channel', '1091 pictures']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 13WMAZ Central Georgia News;;21614.0;[21614];False;False;24878;peer39;ott-ctv;cable_tv-channel : 13wmaz central georgia news;['cable_tv-channel', '13wmaz central georgia news']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 1Church Network;;21614.0;[21614];False;False;21615;peer39;ott-ctv;cable_tv-channel : 1church network;['cable_tv-channel', '1church network']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 24 Kanal;;21614.0;[21614];False;False;31889;peer39;ott-ctv;cable_tv-channel : 24 kanal;['cable_tv-channel', '24 kanal']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 247 Drama;;21614.0;[21614];False;False;21623;peer39;ott-ctv;cable_tv-channel : 247 drama;['cable_tv-channel', '247 drama']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 247 Retro;;21614.0;[21614];False;False;21624;peer39;ott-ctv;cable_tv-channel : 247 retro;['cable_tv-channel', '247 retro']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 25WordsorLess;;21614.0;[21614];False;False;21621;peer39;ott-ctv;cable_tv-channel : 25wordsorless;['cable_tv-channel', '25wordsorless']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 3ABN+;;21614.0;[21614];False;False;31890;peer39;ott-ctv;cable_tv-channel : 3abn+;['cable_tv-channel', '3abn+']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 3sat;;21614.0;[21614];False;False;21616;peer39;ott-ctv;cable_tv-channel : 3sat;['cable_tv-channel', '3sat']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 4K Nature Relax TV;;21614.0;[21614];False;False;21617;peer39;ott-ctv;cable_tv-channel : 4k nature relax tv;['cable_tv-channel', '4k nature relax tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 5NEWS;;21614.0;[21614];False;False;24879;peer39;ott-ctv;cable_tv-channel : 5news;['cable_tv-channel', '5news']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 6abc Philadelphia;;21614.0;[21614];False;False;21618;peer39;ott-ctv;cable_tv-channel : 6abc philadelphia;['cable_tv-channel', '6abc philadelphia']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 6ter;;21614.0;[21614];False;False;31643;peer39;ott-ctv;cable_tv-channel : 6ter;['cable_tv-channel', '6ter']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 7 Gold;;21614.0;[21614];False;False;31644;peer39;ott-ctv;cable_tv-channel : 7 gold;['cable_tv-channel', '7 gold']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 88 Films;;21614.0;[21614];False;False;21622;peer39;ott-ctv;cable_tv-channel : 88 films;['cable_tv-channel', '88 films']
1.5;20;18;OTT-CTV : Cable_TV-Channel : 9Now;;21614.0;[21614];False;False;21619;peer39;ott-ctv;cable_tv-channel : 9now;['cable_tv-channel', '9now']
1.5;20;18;OTT-CTV : Cable_TV-Channel : a haber;;21614.0;[21614];False;False;24880;peer39;ott-ctv;cable_tv-channel : a haber;['cable_tv-channel', 'a haber']
1.5;20;18;OTT-CTV : Cable_TV-Channel : A Wealth of Entertainment;;21614.0;[21614];False;False;21626;peer39;ott-ctv;cable_tv-channel : a wealth of entertainment;['cable_tv-channel', 'a wealth of entertainment']
1.5;20;18;OTT-CTV : Cable_TV-Channel : A&E Network;;21614.0;[21614];False;False;21627;peer39;ott-ctv;cable_tv-channel : a&e network;['cable_tv-channel', 'a&e network']
1.5;20;18;OTT-CTV : Cable_TV-Channel : AajTak;;21614.0;[21614];False;False;21628;peer39;ott-ctv;cable_tv-channel : aajtak;['cable_tv-channel', 'aajtak']
1.5;20;18;OTT-CTV : Cable_TV-Channel : AB Channel;;21614.0;[21614];False;False;31645;peer39;ott-ctv;cable_tv-channel : ab channel;['cable_tv-channel', 'ab channel']
1.5;20;18;OTT-CTV : Cable_TV-Channel : ABC;;21614.0;[21614];False;False;21629;peer39;ott-ctv;cable_tv-channel : abc;['cable_tv-channel', 'abc']
1.5;20;18;OTT-CTV : Cable_TV-Channel : ABC 5 Cleveland;;21614.0;[21614];False;False;21630;peer39;ott-ctv;cable_tv-channel : abc 5 cleveland;['cable_tv-channel', 'abc 5 cleveland']
1.5;20;18;OTT-CTV : Cable_TV-Channel : ABC 7 Chicago;;21614.0;[21614];False;False;21631;peer39;ott-ctv;cable_tv-channel : abc 7 chicago;['cable_tv-channel', 'abc 7 chicago']
1.5;20;18;OTT-CTV : Cable_TV-Channel : ABC News Live;;21614.0;[21614];False;False;21632;peer39;ott-ctv;cable_tv-channel : abc news live;['cable_tv-channel', 'abc news live']
1.5;20;18;OTT-CTV : Cable_TV-Channel : ABC10;;21614.0;[21614];False;False;21637;peer39;ott-ctv;cable_tv-channel : abc10;['cable_tv-channel', 'abc10']
